word	Indonesian-id	emotion	emotion-intensity-score
eagerness	keinginan	joy	0.552
comfy	nyaman	joy	0.551
sunshine	sinar matahari	joy	0.551
confidence	kepercayaan	joy	0.547
mistletoe	mistletoe	joy	0.547
elite	elite	joy	0.547
celestial	selestial	joy	0.547
heart	jantung	joy	0.547
completion	penyelesaian	joy	0.547
good	baik	joy	0.547
daughter	putri	joy	0.547
gifts	hadiah	joy	0.547
astonishment	heran	joy	0.547
bonus	bonus	joy	0.547
goodmorning	Selamat pagi	joy	0.547
lifted	terangkat	joy	0.547
zeal	semangat	joy	0.547
illuminate	menerangi	joy	0.547
gift	hadiah	joy	0.547
vacation	liburan	joy	0.547
charmed	terpesona	joy	0.546
recreation	rekreasi	joy	0.545
encouragement	dorongan	joy	0.545
gush	membesut	joy	0.545
sublime	sublim	joy	0.545
dance	menari	joy	0.545
god	Allah	joy	0.545
free	bebas	joy	0.544
freshstart	awal yang baru	joy	0.544
savior	penyelamat	joy	0.543
sanctuary	suaka	joy	0.541
grandchildren	cucu	joy	0.540
wellness	kesehatan	joy	0.537
revel	bersenang-senang	joy	0.534
inspirational	inspiratif	joy	0.531
savor	menikmati	joy	0.531
matrimony	perkawinan	joy	0.531
money	uang	joy	0.531
rainbow	Pelangi	joy	0.531
confident	percaya diri	joy	0.531
bridal	pengantin	joy	0.531
music	musik	joy	0.531
fab	luar biasa	joy	0.531
serene	tenang	joy	0.531
alive	hidup	joy	0.531
holiness	kekudusan	joy	0.531
vitality	daya hidup	joy	0.531
liberation	pembebasan	joy	0.531
dayoff	NO TRANSLATION	joy	0.531
soothing	menenangkan	joy	0.531
soar	melonjak	joy	0.531
firstborn	sulung	joy	0.531
elegant	anggun	joy	0.530
mastery	penguasaan	joy	0.530
illumination	penerangan	joy	0.530
welcomed	disambut baik	joy	0.530
warmth	kehangatan	joy	0.530
blossom	mekar	joy	0.530
glimmer	cahaya redup	joy	0.530
faithful	setia	joy	0.529
treat	memperlakukan	joy	0.529
snuggles	meringkuk	joy	0.522
laurels	kemenangan	joy	0.521
commendable	terpuji	joy	0.519
powerful	kuat	joy	0.516
silly	bodoh	joy	0.516
zest	semangat	joy	0.516
presents	hadiah	joy	0.516
succeed	berhasil	joy	0.516
jingle	gemerincing	joy	0.516
remarkable	luar biasa	joy	0.516
greeted	disambut	joy	0.516
brotherly	persaudaraan	joy	0.516
pride	kebanggaan	joy	0.516
strengthening	penguatan	joy	0.516
aspire	bercita-cita	joy	0.516
abundant	berlimpah	joy	0.516
noschool	NO TRANSLATION	joy	0.516
resplendent	megah	joy	0.516
almighty	mahakuasa	joy	0.516
fancy	mewah	joy	0.516
zen	zen	joy	0.515
coronation	pemahkotaan	joy	0.515
kudos	pujian	joy	0.515
vivid	jelas	joy	0.515
leisure	rekreasi	joy	0.515
complete	lengkap	joy	0.515
cutie	manis	joy	0.515
newme	newme	joy	0.515
familytime	waktu keluarga	joy	0.515
animated	animasi	joy	0.515
spirit	semangat	joy	0.515
thanking	berterima kasih	joy	0.515
kid	anak	joy	0.515
shining	bersinar	joy	0.515
payday	hari bayaran	joy	0.515
princely	seperti bangsawan	joy	0.515
reunited	bersatu kembali	joy	0.515
therapeutic	terapeutik	joy	0.515
comfort	kenyamanan	joy	0.515
godly	saleh	joy	0.514
marriage	pernikahan	joy	0.514
daymade	NO TRANSLATION	joy	0.514
relationship	hubungan	joy	0.514
spouse	pasangan	joy	0.507
intimately	dengan intim	joy	0.507
accomplish	menyelesaikan	joy	0.500
excel	unggul	joy	0.500
inviting	mengundang	joy	0.500
meritorious	bermanfaat	joy	0.500
diamond	berlian	joy	0.500
nature	alam	joy	0.500
dignity	martabat	joy	0.500
family	keluarga	joy	0.500
soulful	penuh perasaan	joy	0.500
charitable	sosial	joy	0.500
encourage	mendorong	joy	0.500
friends	teman-teman	joy	0.500
satisfied	puas	joy	0.500
welcoming	menyambut	joy	0.500
healthy	sehat	joy	0.500
surreal	surealis	joy	0.500
refreshed	disegarkan	joy	0.500
beach	pantai	joy	0.500
motherhood	keibuan	joy	0.500
respect	menghormati	joy	0.500
gem	permata	joy	0.500
erotic	erotis	joy	0.500
visionary	visioner	joy	0.500
holyspirit	NO TRANSLATION	joy	0.500
achieved	tercapai	joy	0.500
christ	Kristus	joy	0.500
memorable	mudah diingat	joy	0.500
stressrelief	NO TRANSLATION	joy	0.500
baby	bayi	joy	0.500
purr	dengung	joy	0.500
teamjesus	NO TRANSLATION	joy	0.500
veracity	kebenaran	joy	0.500
bloom	berkembang	joy	0.500
carefree	riang	joy	0.500
aura	aura	joy	0.493
health	kesehatan	joy	0.493
liberty	kebebasan	joy	0.486
approved	disetujui	joy	0.486
yehey	NO TRANSLATION	joy	0.486
oasis	oasis	joy	0.486
rapture	pengangkatan	joy	0.485
engaging	menarik	joy	0.485
crowning	terpenting	joy	0.485
aspiration	aspirasi	joy	0.485
prestige	gengsi	joy	0.485
crescendo	crescendo	joy	0.485
gentle	lemah lembut	joy	0.485
liberate	membebaskan	joy	0.485
betrothed	bertunangan	joy	0.485
nocomplaints	NO TRANSLATION	joy	0.485
bounty	karunia	joy	0.485
privileged	istimewa	joy	0.485
loyal	setia	joy	0.485
inseparable	tak terpisahkan	joy	0.485
datenight	NO TRANSLATION	joy	0.484
heyday	masa kejayaan	joy	0.484
trophy	trofi	joy	0.484
selfworth	NO TRANSLATION	joy	0.484
luck	keberuntungan	joy	0.484
creativity	kreativitas	joy	0.484
destiny	takdir	joy	0.484
fete	NO TRANSLATION	joy	0.484
transcendence	transendensi	joy	0.484
bouquet	buket	joy	0.484
chocolate	cokelat	joy	0.484
aloha	aloha	joy	0.484
yummy	lezat	joy	0.484
dream	mimpi	joy	0.484
desire	keinginan	joy	0.484
boyfriend	pacar	joy	0.480
commemoration	peringatan	joy	0.479
intelligence	intelijen	joy	0.477
readiness	kesiapan	joy	0.473
friend	teman	joy	0.471
enthusiast	penggemar	joy	0.471
bride	pengantin	joy	0.471
lush	subur	joy	0.470
calming	menenangkan	joy	0.470
inheritance	warisan	joy	0.470
kiddo	Nak	joy	0.470
massage	pijat	joy	0.470
tickle	menggelitik	joy	0.470
adventure	petualangan	joy	0.470
nostalgia	nostalgia	joy	0.470
soothe	menenangkan	joy	0.470
goals	tujuan	joy	0.469
luster	kilau	joy	0.469
giving	memberi	joy	0.469
princess	putri	joy	0.469
heartily	sungguh-sungguh	joy	0.469
benevolence	kebajikan	joy	0.469
nurture	memelihara	joy	0.469
bridegroom	mempelai	joy	0.469
eternal	kekal	joy	0.469
pray	berdoa	joy	0.469
getaway	menjauhlah	joy	0.469
humanitarian	kemanusiaan	joy	0.469
bonding	ikatan	joy	0.469
rest	beristirahat	joy	0.469
amicable	ramah tamah	joy	0.469
purring	mendengkur	joy	0.469
pretty	cantik	joy	0.469
child	anak	joy	0.466
salutary	bermanfaat	joy	0.465
invite	Undang	joy	0.457
reminiscing	mengenang	joy	0.456
beam	balok	joy	0.456
freshair	NO TRANSLATION	joy	0.455
tropical	tropis	joy	0.455
aesthetics	estetika	joy	0.455
friday	Jumat	joy	0.455
elevation	ketinggian	joy	0.455
sonice	NO TRANSLATION	joy	0.455
ceremony	upacara	joy	0.455
mindfulness	perhatian penuh	joy	0.455
hee	hee	joy	0.455
kindred	keluarga	joy	0.455
scholarship	beasiswa	joy	0.455
befriend	bertemanlah	joy	0.455
commemorate	memperingati	joy	0.453
allure	daya tarik	joy	0.453
faith	iman	joy	0.453
forgiveness	pengampunan	joy	0.453
scenery	pemandangan	joy	0.453
vindication	pemulihan nama baik	joy	0.453
waterfall	air terjun	joy	0.453
birth	kelahiran	joy	0.453
noworries	jangan khawatir	joy	0.453
approve	menyetujui	joy	0.453
namaste	NO TRANSLATION	joy	0.453
journey	perjalanan	joy	0.447
meditation	meditasi	joy	0.446
relaxed	santai	joy	0.442
tranquil	tenang	joy	0.441
weekend	akhir pekan	joy	0.441
present	menyajikan	joy	0.441
tender	lembut	joy	0.441
nostalgic	rindu	joy	0.439
prayer	doa	joy	0.439
sharing	berbagi	joy	0.439
esteem	menghargai	joy	0.439
lyrical	liris	joy	0.439
righteousness	kebenaran	joy	0.439
share	Bagikan	joy	0.438
husband	Suami	joy	0.438
life	kehidupan	joy	0.438
sonnet	sonet	joy	0.438
relief	bantuan	joy	0.438
unbeaten	tak terkalahkan	joy	0.438
newday	hari baru	joy	0.438
meditate	merenungkan	joy	0.438
mighty	kuat	joy	0.438
eager	bersemangat	joy	0.438
strength	kekuatan	joy	0.438
warm	hangat	joy	0.429
movingforward	NO TRANSLATION	joy	0.429
winterbreak	NO TRANSLATION	joy	0.429
buddy	sobat	joy	0.427
oneness	keesaan	joy	0.426
unsurpassed	tak tertandingi	joy	0.424
ejaculation	ejakulasi	joy	0.424
unconstrained	tidak dibatasi	joy	0.424
thelittlethings	NO TRANSLATION	joy	0.424
medal	medali	joy	0.424
amen	Amin	joy	0.424
candlelight	cahaya lilin	joy	0.424
reverence	menghormati	joy	0.424
healthful	sehat	joy	0.424
carols	lagu-lagu Natal	joy	0.424
sledding	hal naik eretan	joy	0.422
wealth	kekayaan	joy	0.422
graduation	wisuda	joy	0.422
frisky	lincah	joy	0.422
energy	energi	joy	0.422
calmness	ketenangan	joy	0.422
beginnings	permulaan	joy	0.422
safe	aman	joy	0.422
musical	musikal	joy	0.422
symphony	simfoni	joy	0.422
lml	lml	joy	0.422
glitter	berkilau	joy	0.422
ease	meredakan	joy	0.422
helpful	bermanfaat	joy	0.422
soundness	kesehatan	joy	0.421
nostress	NO TRANSLATION	joy	0.421
promise	janji	joy	0.415
reunite	menyatukan kembali	joy	0.414
salvation	keselamatan	joy	0.412
mother	ibu	joy	0.412
poems	puisi	joy	0.412
inauguration	pelantikan	joy	0.409
immaculate	bersih	joy	0.409
lighten	meringankan	joy	0.409
aromatherapy	aromaterapi	joy	0.409
travel	perjalanan	joy	0.409
lavender	lavender	joy	0.409
purify	memurnikan	joy	0.409
clown	badut	joy	0.409
star	bintang	joy	0.406
cash	kas	joy	0.406
heal	menyembuhkan	joy	0.406
completing	menyelesaikan	joy	0.406
companion	teman	joy	0.406
live	hidup	joy	0.406
flowers	bunga-bunga	joy	0.406
wishing	berharap	joy	0.406
charity	amal	joy	0.406
opportune	tepat	joy	0.406
income	pendapatan	joy	0.403
soul	jiwa	joy	0.401
munchies	kudapan	joy	0.400
indescribable	tak terlukiskan	joy	0.397
progress	kemajuan	joy	0.397
emancipation	emansipasi	joy	0.397
christian	Kristen	joy	0.397
hammock	tempat tidur gantung	joy	0.394
together	bersama	joy	0.394
equality	persamaan	joy	0.394
fullness	kesempurnaan	joy	0.394
picnic	piknik	joy	0.394
calm	tenang	joy	0.394
childhood	masa kecil	joy	0.394
rhythmical	berirama	joy	0.394
movies	film	joy	0.393
zealous	tekun	joy	0.393
littlethings	hal-hal kecil	joy	0.391
humanity	kemanusiaan	joy	0.391
starry	penuh bintang	joy	0.391
playground	tempat bermain	joy	0.391
adventures	petualangan	joy	0.391
meaningful	berarti	joy	0.391
choir	paduan suara	joy	0.391
affluence	kemakmuran	joy	0.391
warms	menghangatkan	joy	0.391
goofy	bodoh	joy	0.391
auspicious	menguntungkan	joy	0.391
gesture	sikap	joy	0.387
vow	bersumpah	joy	0.382
shopping	perbelanjaan	joy	0.382
witty	jenaka	joy	0.382
communion	komuni	joy	0.379
vibes	getaran	joy	0.379
worship	menyembah	joy	0.379
jump	melompat	joy	0.379
reverend	pendeta	joy	0.377
advance	muka	joy	0.375
beaches	pantai	joy	0.375
youth	pemuda	joy	0.375
spirits	roh	joy	0.375
simplicity	kesederhanaan	joy	0.375
full	penuh	joy	0.375
rising	kenaikan	joy	0.375
hymn	nyanyian pujian	joy	0.375
unique	unik	joy	0.375
redeemed	ditukarkan	joy	0.375
scenic	indah	joy	0.375
mirth	kegembiraan	joy	0.375
courtship	pacaran	joy	0.375
experience	pengalaman	joy	0.375
reunion	reuni	joy	0.375
sonorous	nyaring	joy	0.375
unforgettable	tak terlupakan	joy	0.375
baptismal	baptisan	joy	0.368
alliance	persekutuan	joy	0.368
grant	hibah	joy	0.366
conciliation	perdamaian	joy	0.364
moonlight	sinar bulan	joy	0.364
sanctification	pengudusan	joy	0.364
improves	meningkat	joy	0.364
improve	memperbaiki	joy	0.364
pure	murni	joy	0.364
authentic	asli	joy	0.364
kitten	anak kucing	joy	0.364
weightloss	NO TRANSLATION	joy	0.362
raspberries	raspberi	joy	0.360
jest	NO TRANSLATION	joy	0.359
fidelity	kesetiaan	joy	0.359
feeling	perasaan	joy	0.359
devotional	renungan	joy	0.359
proficiency	kecakapan	joy	0.359
tinsel	perada	joy	0.359
revival	kebangkitan	joy	0.359
sanctify	menguduskan	joy	0.359
listenting	NO TRANSLATION	joy	0.359
independent	independen	joy	0.359
cocoa	biji cokelat	joy	0.353
giver	NO TRANSLATION	joy	0.353
dolphin	lumba-lumba	joy	0.348
choral	paduan suara	joy	0.348
deliverance	pembebasan	joy	0.348
romp	bergelut	joy	0.348
roaring	gemuruh	joy	0.348
melody	melodi	joy	0.348
favor	kebaikan	joy	0.348
unification	penyatuan	joy	0.348
exceed	melebihi	joy	0.348
purpose	tujuan	joy	0.348
hotyoga	NO TRANSLATION	joy	0.347
nowork	tidak ada pekerjaan	joy	0.344
voluptuous	bahenol	joy	0.344
fruits	buah-buahan	joy	0.344
thx	Terima kasih	joy	0.344
newstart	awal baru	joy	0.344
manicure	manikur	joy	0.344
date	tanggal	joy	0.344
kiddos	kiddos	joy	0.344
roadtrip	perjalanan	joy	0.344
cookies	kue	joy	0.344
hedonism	hedonisme	joy	0.344
humble	merendahkan	joy	0.344
electric	listrik	joy	0.344
pledge	janji	joy	0.344
celebrity	selebriti	joy	0.342
rhythm	irama	joy	0.338
bridesmaid	pengiring pengantin	joy	0.338
snowday	hari bersalju	joy	0.333
young	muda	joy	0.333
coffee	kopi	joy	0.333
edification	pendidikan	joy	0.333
obliging	mewajibkan	joy	0.333
renovation	renovasi	joy	0.333
familiarity	keakraban	joy	0.333
garden	taman	joy	0.333
spa	spa	joy	0.333
dawn	Fajar	joy	0.333
connoisseur	penikmat	joy	0.333
partner	pasangan	joy	0.333
gazing	menatap	joy	0.333
foodie	penggila makanan	joy	0.331
synchronize	sinkronisasi	joy	0.329
tribulation	kesengsaraan	joy	0.328
healing	penyembuhan	joy	0.328
saint	santo	joy	0.328
chirping	kicau	joy	0.328
hobby	hobi	joy	0.328
noregrets	NO TRANSLATION	joy	0.328
carol	carol	joy	0.328
true	NO TRANSLATION	joy	0.328
psalm	mazmur	joy	0.328
pedicure	pedikur	joy	0.328
amnesty	amnesti	joy	0.328
respite	tangguh	joy	0.324
mellow	lembut	joy	0.318
lazyday	NO TRANSLATION	joy	0.318
recreational	rekreasi	joy	0.318
restorative	restoratif	joy	0.318
cousins	sepupu	joy	0.318
classics	klasik	joy	0.318
reconciliation	rekonsiliasi	joy	0.316
dove	merpati	joy	0.312
living	hidup	joy	0.312
presto	presto	joy	0.312
crafts	kerajinan tangan	joy	0.312
recovery	pemulihan	joy	0.312
woods	hutan	joy	0.312
sunset	matahari terbenam	joy	0.312
fitness	kebugaran	joy	0.312
playhouse	rumah bermain	joy	0.312
superman	superman	joy	0.312
muchneeded	NO TRANSLATION	joy	0.312
wisdom	kebijaksanaan	joy	0.312
deal	berurusan	joy	0.312
simplify	menyederhanakan	joy	0.312
lord	raja	joy	0.312
sterling	sterling	joy	0.312
progression	perkembangan	joy	0.312
relight	menyala lagi	joy	0.312
pony	kuda poni	joy	0.312
infant	bayi	joy	0.309
improvement	perbaikan	joy	0.309
absolution	absolusi	joy	0.306
gently	dengan lembut	joy	0.303
established	mapan	joy	0.303
honest	jujur	joy	0.303
decorating	dekorasi	joy	0.303
endless	tanpa akhir	joy	0.303
banquet	perjamuan	joy	0.303
providing	menyediakan	joy	0.300
mine	ranjau	joy	0.297
fraternal	persaudaraan	joy	0.297
notable	penting	joy	0.297
feat	prestasi	joy	0.297
harvest	panen	joy	0.297
quaint	aneh	joy	0.297
softly	dengan lembut	joy	0.297
spiritual	rohani	joy	0.297
morals	moral	joy	0.297
lounging	lounging	joy	0.297
light	cahaya	joy	0.297
breeze	angin sepoi-sepoi	joy	0.297
strolling	berjalan-jalan	joy	0.297
spending	pengeluaran	joy	0.297
meditating	bermeditasi	joy	0.297
joker	pelawak	joy	0.297
yearning	kerinduan	joy	0.297
growth	pertumbuhan	joy	0.297
fervor	semangat	joy	0.295
quotes	tanda kutip	joy	0.294
volunteer	sukarelawan	joy	0.294
psalms	mazmur	joy	0.288
hippie	hippie	joy	0.288
gain	mendapatkan	joy	0.288
taoism	Taoisme	joy	0.288
midwife	bidan	joy	0.288
resources	sumber daya	joy	0.288
create	membuat	joy	0.288
receiving	menerima	joy	0.287
ocean	lautan	joy	0.286
snowfall	salju yg turun	joy	0.286
lsd	lsd	joy	0.286
hiking	mendaki	joy	0.283
chill	dingin	joy	0.281
truce	gencatan senjata	joy	0.281
infinity	tak terbatas	joy	0.281
toast	roti panggang	joy	0.281
destination	tujuan	joy	0.281
buddhist	buddha	joy	0.281
rested	beristirahat	joy	0.281
candid	jujur	joy	0.281
evergreen	hijau abadi	joy	0.281
unwind	beristirahat	joy	0.281
buzzing	berdengung	joy	0.281
venerable	tua	joy	0.279
balance	keseimbangan	joy	0.275
retirement	pensiun	joy	0.275
compensate	mengimbangi	joy	0.273
swim	berenang	joy	0.273
drinks	minuman	joy	0.273
devout	taat	joy	0.273
buddha	Budha	joy	0.273
rapt	penuh	joy	0.273
fireplace	perapian	joy	0.273
snowing	turun salju	joy	0.271
sublimation	sublimasi	joy	0.270
fruity	buah-buahan	joy	0.268
humility	kerendahan hati	joy	0.266
paragon	suri teladan	joy	0.266
ministry	kementerian	joy	0.266
sunday	Minggu	joy	0.266
salute	memberi hormat	joy	0.266
fortitude	ketabahan	joy	0.266
whim	tingkah	joy	0.266
sun	matahari	joy	0.266
sketching	membuat sketsa	joy	0.266
waves	ombak	joy	0.266
buddhism	agama budha	joy	0.266
cathedral	Katedral	joy	0.266
yoga	yoga	joy	0.266
artwork	karya seni	joy	0.265
practiced	dipraktekkan	joy	0.264
clean	bersih	joy	0.260
found	ditemukan	joy	0.258
fitting	tepat	joy	0.258
immerse	membenamkan	joy	0.258
running	berlari	joy	0.258
clarity	kejelasan	joy	0.258
food	makanan	joy	0.258
exercise	olahraga	joy	0.258
autumn	musim gugur	joy	0.254
ardent	bersemangat	joy	0.250
fit	cocok	joy	0.250
mountain	gunung	joy	0.250
expedient	bijaksana	joy	0.250
diary	buku harian	joy	0.250
candles	lilin	joy	0.250
outdoors	di luar rumah	joy	0.250
chilled	dingin	joy	0.250
clap	tepuk	joy	0.250
contagious	menular	joy	0.250
chirp	kicauan	joy	0.250
morning	pagi	joy	0.250
visitor	pengunjung	joy	0.250
hardy	kuat	joy	0.250
countryside	pedesaan	joy	0.250
undying	abadi	joy	0.250
football	sepak bola	joy	0.250
advocacy	pembelaan	joy	0.250
demonstrative	demonstratif	joy	0.250
cradle	buaian	joy	0.247
trance	kesurupan	joy	0.246
breakfast	sarapan	joy	0.242
grow	tumbuh	joy	0.242
pay	membayar	joy	0.242
preservative	pengawet	joy	0.242
intense	intens	joy	0.242
supremacy	supremasi	joy	0.242
church	gereja	joy	0.242
procession	prosesi	joy	0.242
consecration	konsekrasi	joy	0.235
lifetime	seumur hidup	joy	0.234
nursery	pembibitan	joy	0.234
humbled	rendah hati	joy	0.234
vote	memilih	joy	0.234
incense	dupa	joy	0.234
lyre	lyre	joy	0.234
candle	lilin	joy	0.234
snowy	salju	joy	0.234
doll	boneka	joy	0.234
skiing	ski	joy	0.234
ordination	pentahbisan	joy	0.234
art	seni	joy	0.234
salary	gaji	joy	0.234
pastry	kue-kue	joy	0.229
firefly	kunang-kunang	joy	0.227
chilling	mengerikan	joy	0.227
remedy	memperbaiki	joy	0.227
rescue	menyelamatkan	joy	0.225
camping	berkemah	joy	0.221
perspective	perspektif	joy	0.221
orchard	kebun buah-buahan	joy	0.221
orchestra	orkestra	joy	0.221
possess	memiliki	joy	0.219
castle	Kastil	joy	0.219
lamb	domba	joy	0.219
gardens	taman	joy	0.219
breezy	semilir	joy	0.219
mucis	NO TRANSLATION	joy	0.212
bouttime	bouttime	joy	0.212
brisk	cepat	joy	0.212
countrymusic	NO TRANSLATION	joy	0.212
repay	membayar kembali	joy	0.212
ribbon	pita	joy	0.212
pho	pho	joy	0.212
reggae	reggae	joy	0.212
raindrops	tetesan hujan	joy	0.212
listneing	NO TRANSLATION	joy	0.212
teach	mengajar	joy	0.212
nap	tidur sebentar	joy	0.206
stillness	keheningan	joy	0.203
chant	nyanyian	joy	0.203
hire	mempekerjakan	joy	0.203
vernal	muda	joy	0.203
cove	teluk kecil	joy	0.203
uncontrollable	tidak terkendali	joy	0.203
legalized	dilegalisir	joy	0.203
unexpected	tidak terduga	joy	0.203
lights	lampu	joy	0.203
save	menyimpan	joy	0.200
atone	menebus	joy	0.197
trees	pepohonan	joy	0.197
pastor	pendeta	joy	0.197
symmetry	simetri	joy	0.197
oneday	NO TRANSLATION	joy	0.197
scripture	kitab suci	joy	0.196
mountains	gunung	joy	0.194
pathway	jalan	joy	0.188
walking	berjalan	joy	0.188
craziness	kegilaan	joy	0.188
soppy	basah	joy	0.188
tea	teh	joy	0.188
quiet	diam	joy	0.188
forefathers	nenek moyang	joy	0.188
liquor	minuman keras	joy	0.188
custom	adat	joy	0.188
whiteness	putihnya	joy	0.188
sympathetic	simpatik	joy	0.188
patient	sabar	joy	0.186
dollhouse	rumah boneka	joy	0.182
bath	mandi	joy	0.182
score	skor	joy	0.182
movingon	bergerak	joy	0.182
supporter	pendukung	joy	0.180
accompaniment	iringan	joy	0.179
pursuit	pengejaran	joy	0.176
outburst	ledakan	joy	0.176
frosty	dingin sekali	joy	0.174
workout	bekerja	joy	0.172
closure	penutupan	joy	0.172
luncheon	makan siang	joy	0.172
service	layanan	joy	0.172
wintery	dingin	joy	0.172
wages	upah	joy	0.169
civilized	beradab	joy	0.169
fain	NO TRANSLATION	joy	0.167
december	Desember	joy	0.167
acrobat	akrobat	joy	0.162
glide	meluncur	joy	0.162
finally	akhirnya	joy	0.157
reproductive	reproduktif	joy	0.156
elf	peri	joy	0.156
organization	organisasi	joy	0.156
stroll	berjalan-jalan	joy	0.156
peppermint	permen	joy	0.156
break	istirahat	joy	0.156
chai	chai	joy	0.156
obtainable	diperoleh	joy	0.156
bathtub	bak mandi	joy	0.156
advent	kedatangan	joy	0.152
scifi	scifi	joy	0.152
balm	balsem	joy	0.152
measured	terukur	joy	0.152
spaniel	spaniel	joy	0.145
tan	cokelat	joy	0.141
ditty	lagu pendek	joy	0.141
bubble	gelembung	joy	0.141
simple	sederhana	joy	0.141
oils	minyak	joy	0.141
beer	Bir	joy	0.141
green	hijau	joy	0.137
buss	ciuman	joy	0.136
books	buku	joy	0.136
makingdisciples	NO TRANSLATION	joy	0.136
chow	makanan	joy	0.135
pitter	pitter	joy	0.134
flows	mengalir	joy	0.130
silence	Diam	joy	0.127
roadster	roadster	joy	0.125
solitude	kesendirian	joy	0.125
bookstore	toko buku	joy	0.125
wine	anggur	joy	0.125
circumstances	keadaan	joy	0.125
japan	Jepang	joy	0.121
soak	merendam	joy	0.121
wilderness	gurun	joy	0.121
priesthood	imamat	joy	0.121
critical	kritis	joy	0.116
neutral	netral	joy	0.114
untie	membuka	joy	0.109
hunting	berburu	joy	0.109
opera	opera	joy	0.109
weight	berat	joy	0.109
white	putih	joy	0.109
sand	pasir	joy	0.109
wind	angin	joy	0.109
labor	tenaga kerja	joy	0.106
classical	klasik	joy	0.106
affliction	penderitaan	joy	0.103
lake	danau	joy	0.103
organ	organ	joy	0.094
dwelling	tempat tinggal	joy	0.094
tree	pohon	joy	0.090
pond	kolam	joy	0.089
marrow	sumsum	joy	0.078
latte	latte	joy	0.078
sipping	menghirup	joy	0.076
benign	jinak	joy	0.074
majority	mayoritas	joy	0.073
leaf	daun	joy	0.065
troubles	masalah	joy	0.062
basketball	bola basket	joy	0.062
explosions	ledakan	joy	0.061
cream	krim	joy	0.061
shepherd	gembala	joy	0.058
tuesday	Selasa	joy	0.047
turbulence	pergolakan	joy	0.045
calf	betis	joy	0.040
hardship	kesulitan	joy	0.031
sixty	enam puluh	joy	0.016
unhappiness	ketidakbahagiaan	joy	0.016
heartbreaking	menyayat hati	sadness	0.969
mourning	duka	sadness	0.969
tragic	tragis	sadness	0.961
